date,temperature,humidity,rainfall,wind_speed,pressure,city
2022-06-07,37.79,15.74,0.0,2.36,973.8,Delhi
2022-06-07,32.43,44.38,0.0,4.19,947.7,Hyderabad
2022-06-07,30.48,64.42,1.52,3.23,995.0,Mumbai
2022-06-08,24.56,75.07,0.03,3.65,914.4,Bangalore
2022-06-08,30.65,66.61,0.38,3.2,998.6,Chennai
2022-06-08,37.05,17.91,0.0,3.78,973.7,Delhi
2022-06-08,32.12,43.67,0.48,4.85,948.1,Hyderabad
2022-06-08,30.34,68.62,1.23,3.24,994.8,Mumbai
2022-06-09,25.28,70.31,0.01,3.83,913.9,Bangalore
2022-06-09,30.33,66.24,0.26,3.76,998.5,Chennai
2022-06-09,38.1,18.98,0.0,2.12,972.9,Delhi
2022-06-09,30.42,54.01,0.43,4.96,947.9,Hyderabad
2022-06-09,30.24,70.23,3.12,2.9,993.7,Mumbai
2022-06-10,24.79,72.59,0.01,4.22,914.5,Bangalore
2022-06-10,30.45,66.34,0.21,3.29,998.9,Chennai
2022-06-10,37.83,20.43,0.0,3.59,973.3,Delhi
2022-06-10,30.03,54.97,0.29,2.55,949.1,Hyderabad
2022-06-10,29.33,75.9,11.24,2.56,993.9,Mumbai
2022-06-11,24.6,70.64,0.01,3.93,915.1,Bangalore
2022-06-11,30.27,64.94,1.31,2.51,999.8,Chennai
2022-06-11,38.18,20.46,0.0,4.14,973.8,Delhi
2022-06-11,29.93,57.14,3.23,3.26,949.9,Hyderabad
2022-06-11,27.84,83.6,25.37,3.39,994.6,Mumbai
2022-06-12,23.66,71.84,1.12,3.42,915.0,Bangalore
2022-06-12,30.7,60.43,1.97,2.51,1000.0,Chennai
2022-06-12,38.44,20.51,0.0,3.17,974.9,Delhi
2022-06-12,29.02,62.12,2.49,2.22,949.9,Hyderabad
2022-06-12,28.33,77.7,5.52,3.6,994.3,Mumbai
2022-06-13,24.04,73.8,2.69,2.56,915.5,Bangalore
2022-06-13,30.57,66.07,1.48,2.83,1000.6,Chennai
2022-06-13,39.33,20.56,0.0,3.41,976.1,Delhi
2022-06-13,28.63,63.67,4.44,2.87,951.0,Hyderabad
2022-06-13,29.16,74.91,1.57,3.78,995.5,Mumbai
2022-06-14,24.15,78.12,16.45,2.77,915.2,Bangalore
2022-06-14,30.66,67.57,1.54,2.6,1000.0,Chennai
2022-06-14,38.16,31.84,0.0,4.78,975.7,Delhi
2022-06-14,28.56,67.66,6.45,1.58,950.4,Hyderabad
2022-06-14,29.41,73.74,1.62,3.8,995.5,Mumbai
2022-06-15,23.32,80.65,17.03,2.65,914.5,Bangalore
2022-06-15,29.77,70.59,8.16,2.9,999.6,Chennai
2022-06-15,38.67,32.0,0.26,3.64,974.2,Delhi
2022-06-15,27.12,75.49,8.26,2.56,949.7,Hyderabad
2022-06-15,29.06,77.59,4.86,3.58,994.6,Mumbai
2022-06-16,23.18,84.05,8.7,1.47,914.3,Bangalore
2022-06-16,28.98,76.29,8.64,1.76,1000.0,Chennai
2022-06-16,37.78,35.62,0.66,2.54,974.9,Delhi
2022-06-16,28.25,68.09,2.63,1.98,949.6,Hyderabad
2022-06-16,29.08,77.28,9.21,3.3,994.3,Mumbai
2022-06-17,21.74,84.67,35.02,1.56,914.6,Bangalore
2022-06-17,29.22,74.08,7.47,3.1,1000.1,Chennai
2022-06-17,33.64,55.03,12.85,1.86,975.9,Delhi
2022-06-17,28.22,70.08,0.67,1.56,949.6,Hyderabad
2022-06-17,28.35,81.25,7.5,2.95,993.8,Mumbai
2022-06-18,22.02,86.81,5.41,1.62,914.6,Bangalore
2022-06-18,29.32,72.21,4.74,3.72,1000.2,Chennai
2022-06-18,31.57,57.97,11.14,1.06,977.5,Delhi
2022-06-18,28.26,67.67,1.56,2.68,949.9,Hyderabad
2022-06-18,28.68,77.67,6.8,3.68,994.0,Mumbai
2022-06-19,23.17,86.05,20.12,2.1,914.7,Bangalore
2022-06-19,28.87,78.1,28.85,3.12,1000.3,Chennai
2022-06-19,31.01,58.84,3.82,1.33,976.9,Delhi
2022-06-19,28.4,68.69,5.13,2.33,949.7,Hyderabad
2022-06-19,28.68,81.66,29.13,4.32,994.0,Mumbai
2022-06-20,23.2,79.53,5.87,3.19,914.0,Bangalore
2022-06-20,28.7,77.28,18.31,2.53,999.2,Chennai
2022-06-20,32.74,41.42,0.01,1.05,975.4,Delhi
2022-06-20,26.84,76.31,14.07,2.99,948.9,Hyderabad
2022-06-20,28.24,82.69,20.72,4.34,993.4,Mumbai
2022-06-21,23.01,81.91,2.26,3.41,913.1,Bangalore
2022-06-21,28.77,76.61,23.54,2.6,997.8,Chennai
2022-06-21,32.66,41.32,0.1,1.54,974.8,Delhi
2022-06-21,25.82,79.87,13.07,3.19,947.2,Hyderabad
2022-06-21,27.9,84.32,13.0,4.09,991.5,Mumbai
2022-06-22,22.32,85.63,1.74,2.65,914.2,Bangalore
2022-06-22,28.39,76.72,9.51,2.05,999.7,Chennai
2022-06-22,33.75,41.08,0.02,1.58,978.6,Delhi
2022-06-22,26.95,74.15,0.14,3.79,948.5,Hyderabad
2022-06-22,27.52,86.91,22.48,2.02,993.1,Mumbai
2022-06-23,23.15,80.31,0.11,3.16,914.8,Bangalore
2022-06-23,28.65,76.02,3.63,2.55,1000.5,Chennai
2022-06-23,33.46,38.36,0.0,3.39,979.7,Delhi
2022-06-23,27.15,72.77,0.07,2.49,949.7,Hyderabad
2022-06-23,27.72,80.51,17.38,1.99,994.3,Mumbai
2022-06-24,22.26,84.76,0.01,4.11,914.4,Bangalore
2022-06-24,28.98,75.38,2.55,3.01,999.5,Chennai
2022-06-24,33.24,31.36,0.0,2.65,977.2,Delhi
2022-06-24,26.78,74.36,0.89,2.19,948.6,Hyderabad
2022-06-24,26.87,87.58,16.31,2.14,992.7,Mumbai
2022-06-25,22.67,81.21,0.49,4.29,912.5,Bangalore
2022-06-25,28.63,73.15,1.99,3.33,997.4,Chennai
2022-06-25,34.68,28.69,0.0,0.91,974.8,Delhi
2022-06-25,26.85,73.54,1.26,2.96,946.4,Hyderabad
2022-06-25,26.86,88.22,5.29,3.05,989.6,Mumbai
2022-06-26,23.12,79.43,0.02,4.61,912.9,Bangalore
2022-06-26,28.93,72.4,0.65,3.0,998.1,Chennai
2022-06-26,35.37,30.69,0.1,2.38,975.6,Delhi
2022-06-26,26.28,76.98,6.38,3.11,947.1,Hyderabad
2022-06-26,27.11,88.07,14.31,2.81,990.3,Mumbai
2022-06-27,23.81,76.61,0.0,4.35,914.4,Bangalore
2022-06-27,29.62,69.16,2.44,2.24,999.8,Chennai
2022-06-27,36.4,42.39,0.0,2.35,976.5,Delhi
2022-06-27,26.62,72.41,5.38,4.12,949.2,Hyderabad
2022-06-27,27.15,88.01,17.53,4.2,992.4,Mumbai
2022-06-28,23.95,77.12,0.01,3.54,914.4,Bangalore
2022-06-28,30.28,68.3,2.59,2.12,999.3,Chennai
2022-06-28,37.84,37.93,0.09,1.83,973.4,Delhi
2022-06-28,27.15,71.95,5.6,4.05,948.9,Hyderabad
2022-06-28,27.7,85.27,14.12,3.63,993.2,Mumbai
2022-06-29,24.13,79.52,6.76,3.17,913.0,Bangalore
2022-06-29,30.59,69.83,5.16,2.28,997.5,Chennai
2022-06-29,38.36,39.37,3.22,2.29,970.7,Delhi
2022-06-29,27.51,70.52,2.87,3.26,947.5,Hyderabad
2022-06-29,27.8,87.56,33.66,3.84,991.9,Mumbai
2022-06-30,23.57,82.75,3.4,3.63,913.1,Bangalore
2022-06-30,30.0,73.97,5.14,2.6,997.4,Chennai
2022-06-30,30.97,74.53,19.88,2.54,974.1,Delhi
2022-06-30,27.81,70.32,2.46,3.13,947.1,Hyderabad
2022-06-30,27.27,88.66,52.41,4.09,992.1,Mumbai
2022-07-01,23.2,84.03,1.23,3.66,913.3,Bangalore
2022-07-01,29.98,72.3,4.5,2.85,997.3,Chennai
2022-07-01,30.79,70.42,12.31,2.68,974.4,Delhi
2022-07-01,28.56,64.58,6.51,3.3,947.3,Hyderabad
2022-07-01,27.13,89.84,67.86,3.68,992.7,Mumbai
2022-07-02,22.83,84.87,0.25,3.59,912.4,Bangalore
2022-07-02,29.85,72.19,3.0,3.14,996.7,Chennai
2022-07-02,32.3,60.74,3.2,2.22,973.4,Delhi
2022-07-02,27.56,73.46,11.71,3.6,946.4,Hyderabad
2022-07-02,27.47,86.86,27.73,4.48,991.1,Mumbai
2022-07-03,23.52,81.4,0.02,4.16,912.4,Bangalore
2022-07-03,29.55,73.91,3.04,2.53,996.8,Chennai
2022-07-03,33.75,56.24,0.4,2.58,974.1,Delhi
2022-07-03,26.22,80.98,15.57,3.39,946.5,Hyderabad
2022-07-03,27.41,86.22,20.14,4.83,990.8,Mumbai
2022-07-04,22.44,83.42,0.67,4.97,912.6,Bangalore
2022-07-04,29.68,70.08,3.24,3.61,997.0,Chennai
2022-07-04,34.53,54.6,1.02,1.31,974.0,Delhi
2022-07-04,26.23,76.12,10.03,4.14,946.5,Hyderabad
2022-07-04,26.89,89.93,63.8,4.79,990.5,Mumbai
2022-07-05,22.37,84.1,2.16,4.73,912.0,Bangalore
2022-07-05,28.93,72.68,6.45,3.23,996.8,Chennai
2022-07-05,33.66,53.58,0.94,2.39,974.3,Delhi
2022-07-05,26.6,77.96,22.26,3.8,945.2,Hyderabad
2022-07-05,26.48,90.69,97.61,4.5,989.8,Mumbai
2022-07-06,22.56,81.81,1.58,4.42,913.2,Bangalore
2022-07-06,28.77,73.58,4.59,2.64,998.3,Chennai
2022-07-06,34.57,49.95,1.83,3.3,976.8,Delhi
2022-07-06,25.6,82.09,10.82,3.86,947.2,Hyderabad
2022-07-06,26.8,90.02,83.32,4.61,990.7,Mumbai
2022-07-07,22.55,83.8,4.29,4.64,915.0,Bangalore
2022-07-07,28.59,73.43,1.75,3.72,1000.0,Chennai
2022-07-07,35.2,48.39,0.06,3.05,978.1,Delhi
2022-07-07,25.55,82.06,9.92,4.29,948.8,Hyderabad
2022-07-07,26.53,90.45,54.55,4.66,993.7,Mumbai
2022-07-08,22.27,82.37,2.47,5.09,914.4,Bangalore
2022-07-08,28.96,71.85,3.76,3.51,999.0,Chennai
2022-07-08,36.16,45.96,0.01,1.74,975.4,Delhi
2022-07-08,24.68,88.43,38.59,4.76,947.4,Hyderabad
2022-07-08,26.34,91.81,71.1,4.81,993.5,Mumbai
2022-07-09,22.61,83.41,4.81,5.11,912.6,Bangalore
2022-07-09,29.07,70.96,2.01,3.97,997.1,Chennai
2022-07-09,32.89,55.44,4.06,2.88,974.4,Delhi
2022-07-09,24.43,89.84,36.4,4.92,945.2,Hyderabad
2022-07-09,26.34,91.43,44.3,4.82,992.1,Mumbai
2022-07-10,22.93,80.17,0.94,5.34,912.9,Bangalore
2022-07-10,29.1,70.16,2.79,4.33,997.5,Chennai
2022-07-10,32.35,57.0,0.17,1.94,975.6,Delhi
2022-07-10,24.74,85.09,29.89,6.67,945.4,Hyderabad
2022-07-10,25.82,93.19,57.38,4.57,992.6,Mumbai
2022-07-11,23.11,80.01,2.12,5.07,914.4,Bangalore
2022-07-11,29.27,68.64,1.15,4.94,998.9,Chennai
2022-07-11,34.47,52.85,2.68,1.6,975.9,Delhi
2022-07-11,24.35,85.3,13.39,6.87,946.7,Hyderabad
2022-07-11,25.85,93.53,92.15,4.98,993.9,Mumbai
2022-07-12,22.79,80.38,0.81,5.9,914.3,Bangalore
2022-07-12,29.38,67.03,1.38,5.19,998.5,Chennai
2022-07-12,33.32,59.13,19.25,1.68,975.4,Delhi
2022-07-12,23.72,86.11,22.95,7.88,946.3,Hyderabad
2022-07-12,25.62,93.02,78.31,5.16,993.7,Mumbai
2022-07-13,22.87,78.86,1.14,7.08,912.2,Bangalore
2022-07-13,29.21,67.36,2.29,5.56,996.5,Chennai
2022-07-13,34.47,54.07,0.15,1.51,973.2,Delhi
2022-07-13,23.2,87.51,28.39,9.64,942.5,Hyderabad
2022-07-13,25.67,93.37,97.86,5.45,990.6,Mumbai
2022-07-14,22.43,78.31,0.44,7.49,911.4,Bangalore
2022-07-14,29.52,63.32,0.31,5.86,995.8,Chennai
2022-07-14,34.35,51.59,0.19,3.37,973.7,Delhi
2022-07-14,23.62,84.54,5.36,8.17,942.8,Hyderabad
2022-07-14,25.48,94.02,102.07,5.34,988.2,Mumbai
2022-07-15,23.32,76.98,0.19,5.96,912.5,Bangalore
2022-07-15,29.92,64.32,0.09,4.57,997.0,Chennai
2022-07-15,35.0,46.73,0.25,3.99,975.3,Delhi
2022-07-15,25.32,79.21,0.04,6.38,945.5,Hyderabad
2022-07-15,25.9,91.81,44.43,5.4,989.0,Mumbai
2022-07-16,23.57,80.63,11.71,4.85,913.4,Bangalore
2022-07-16,29.97,70.15,5.09,3.47,998.1,Chennai
2022-07-16,33.12,56.32,11.37,3.08,976.3,Delhi
2022-07-16,25.01,84.57,3.7,3.98,947.2,Hyderabad
2022-07-16,26.4,91.31,34.07,5.54,990.5,Mumbai
2022-07-17,23.09,81.89,4.27,5.17,914.3,Bangalore
2022-07-17,29.51,75.18,9.42,2.75,999.0,Chennai
2022-07-17,34.61,53.58,0.72,2.41,977.8,Delhi
2022-07-17,25.04,87.18,14.97,4.47,947.8,Hyderabad
2022-07-17,26.57,90.85,18.55,4.38,993.0,Mumbai
2022-07-18,22.68,82.1,4.04,4.04,914.9,Bangalore
2022-07-18,28.48,74.31,2.0,2.76,1000.2,Chennai
2022-07-18,35.56,51.19,0.52,1.85,976.2,Delhi
2022-07-18,25.23,83.44,7.48,4.28,948.3,Hyderabad
2022-07-18,25.68,92.51,22.58,3.28,993.8,Mumbai
2022-07-19,22.95,82.54,0.52,2.46,915.0,Bangalore
2022-07-19,29.5,73.25,0.94,2.1,999.9,Chennai
2022-07-19,35.77,51.94,1.61,1.31,974.5,Delhi
2022-07-19,26.05,81.43,3.11,3.46,949.5,Hyderabad
2022-07-19,26.24,90.9,32.15,3.99,994.2,Mumbai
2022-07-20,23.77,81.67,22.88,2.13,914.8,Bangalore
2022-07-20,28.94,79.3,10.14,2.21,1000.0,Chennai
2022-07-20,32.27,70.18,15.97,1.17,975.1,Delhi
2022-07-20,26.52,80.76,1.72,3.43,949.8,Hyderabad
2022-07-20,26.26,89.77,13.99,3.89,995.3,Mumbai
2022-07-21,23.26,84.52,6.52,2.39,914.3,Bangalore
2022-07-21,28.65,79.45,5.89,2.2,999.6,Chennai
2022-07-21,29.13,81.61,10.44,1.12,977.6,Delhi
2022-07-21,25.31,84.75,3.42,3.45,949.7,Hyderabad
2022-07-21,26.26,89.85,10.5,3.4,995.4,Mumbai
2022-07-22,22.51,86.68,7.44,2.75,914.5,Bangalore
2022-07-22,27.1,86.36,15.58,1.83,1000.2,Chennai
2022-07-22,31.17,68.34,2.23,1.66,978.5,Delhi
2022-07-22,23.85,91.13,57.77,3.5,949.9,Hyderabad
2022-07-22,26.22,89.48,6.48,2.99,995.9,Mumbai
2022-07-23,22.84,82.61,0.1,3.34,914.2,Bangalore
2022-07-23,28.68,75.05,1.46,2.15,999.2,Chennai
2022-07-23,30.8,70.18,4.52,3.77,977.4,Delhi
2022-07-23,24.14,88.59,15.99,3.52,948.6,Hyderabad
2022-07-23,26.09,91.03,25.04,3.69,994.1,Mumbai
2022-07-24,22.99,80.88,0.03,3.48,914.3,Bangalore
2022-07-24,28.71,73.78,3.4,2.23,999.3,Chennai
2022-07-24,30.8,67.0,1.33,3.63,977.6,Delhi
2022-07-24,25.15,84.35,1.44,3.43,948.8,Hyderabad
2022-07-24,26.13,90.7,29.04,3.99,993.5,Mumbai
2022-07-25,22.91,80.91,1.29,2.69,915.2,Bangalore
2022-07-25,28.45,75.63,3.46,2.32,1000.4,Chennai
2022-07-25,31.23,63.86,0.81,3.66,979.6,Delhi
2022-07-25,25.04,83.29,6.66,2.44,950.7,Hyderabad
2022-07-25,26.1,89.2,17.28,3.52,995.2,Mumbai
2022-07-26,22.22,84.1,3.95,2.8,915.6,Bangalore
2022-07-26,27.11,83.97,7.74,1.78,1001.5,Chennai
2022-07-26,30.62,69.13,3.53,3.1,980.7,Delhi
2022-07-26,24.02,89.52,7.72,2.08,952.1,Hyderabad
2022-07-26,26.25,88.74,6.35,2.72,996.9,Mumbai
2022-07-27,22.88,85.09,6.1,2.1,914.8,Bangalore
2022-07-27,27.76,80.18,0.2,1.66,1001.0,Chennai
2022-07-27,30.64,67.08,8.05,2.36,980.2,Delhi
2022-07-27,25.43,85.06,1.77,1.41,951.7,Hyderabad
2022-07-27,26.21,89.38,15.21,1.77,996.8,Mumbai
2022-07-28,24.1,78.61,1.5,1.18,915.4,Bangalore
2022-07-28,28.1,78.64,0.75,1.29,1001.7,Chennai
2022-07-28,29.7,77.7,14.38,1.49,981.1,Delhi
2022-07-28,26.06,84.58,0.74,1.4,952.5,Hyderabad
2022-07-28,26.63,88.77,13.36,1.51,997.3,Mumbai
2022-07-29,23.39,80.18,5.15,1.17,915.7,Bangalore
2022-07-29,28.49,77.08,0.73,1.31,1001.5,Chennai
2022-07-29,29.5,78.73,8.73,1.29,980.6,Delhi
2022-07-29,26.65,82.03,3.61,1.03,952.2,Hyderabad
2022-07-29,26.65,89.76,1.53,1.83,997.1,Mumbai
2022-07-30,24.39,76.57,10.64,0.85,914.3,Bangalore
2022-07-30,29.21,75.32,1.37,2.37,1000.0,Chennai
2022-07-30,29.62,77.14,7.54,1.38,978.9,Delhi
2022-07-30,26.45,84.42,6.06,0.84,950.8,Hyderabad
2022-07-30,26.76,88.82,1.2,1.82,996.2,Mumbai
2022-07-31,24.02,84.58,13.87,1.24,912.5,Bangalore
2022-07-31,28.87,78.92,4.17,2.41,998.2,Chennai
2022-07-31,30.18,74.0,8.1,1.38,976.3,Delhi
2022-07-31,26.48,83.34,1.13,0.76,949.0,Hyderabad
2022-07-31,26.8,88.01,2.31,2.18,994.4,Mumbai
2022-08-01,23.93,84.35,26.64,1.95,912.0,Bangalore
2022-08-01,29.2,77.4,8.36,1.6,997.1,Chennai
2022-08-01,29.86,76.28,2.34,1.88,976.0,Delhi
2022-08-01,26.04,86.7,18.22,1.0,948.7,Hyderabad
2022-08-01,27.03,86.25,1.84,2.46,994.4,Mumbai
2022-08-02,23.89,83.76,14.82,1.68,911.2,Bangalore
2022-08-02,29.35,74.09,6.98,1.76,996.2,Chennai
2022-08-02,31.43,69.04,0.56,1.28,975.8,Delhi
2022-08-02,25.43,90.34,19.77,2.2,948.0,Hyderabad
2022-08-02,26.58,89.38,7.84,2.45,993.6,Mumbai
2022-08-03,22.77,83.4,27.73,1.96,911.3,Bangalore
2022-08-03,27.64,80.85,14.47,1.55,996.8,Chennai
2022-08-03,31.91,65.37,1.24,0.72,977.5,Delhi
2022-08-03,25.99,85.52,3.81,1.6,947.5,Hyderabad
2022-08-03,26.63,90.06,10.06,2.41,992.9,Mumbai
2022-08-04,22.06,85.69,11.6,1.22,911.5,Bangalore
2022-08-04,27.68,79.7,6.52,2.3,997.0,Chennai
2022-08-04,30.62,72.74,7.83,1.86,978.0,Delhi
2022-08-04,26.51,83.8,4.02,1.03,946.8,Hyderabad
2022-08-04,26.5,90.79,16.52,1.73,991.9,Mumbai
2022-08-05,22.62,84.42,5.41,5.51,912.5,Bangalore
2022-08-05,28.33,78.14,3.08,4.02,997.2,Chennai
2022-08-05,30.23,73.22,5.93,1.92,976.9,Delhi
2022-08-05,25.89,84.78,5.81,2.41,946.6,Hyderabad
2022-08-05,26.64,90.78,12.38,2.49,990.9,Mumbai
2022-08-06,22.5,84.33,4.52,5.68,911.9,Bangalore
2022-08-06,27.99,79.09,1.04,4.05,997.0,Chennai
2022-08-06,31.27,69.44,0.6,1.03,974.9,Delhi
2022-08-06,25.19,86.21,9.0,2.69,945.7,Hyderabad
2022-08-06,26.63,90.06,15.64,3.55,989.8,Mumbai
2022-08-07,22.28,86.36,2.11,5.34,911.6,Bangalore
2022-08-07,28.1,77.96,0.62,4.45,996.3,Chennai
2022-08-07,28.84,80.31,3.81,1.81,975.3,Delhi
2022-08-07,24.44,88.46,7.47,4.03,944.7,Hyderabad
2022-08-07,26.32,92.71,41.89,2.88,988.6,Mumbai
2022-08-08,22.39,85.48,1.59,5.82,911.1,Bangalore
2022-08-08,28.31,76.48,0.33,5.01,995.8,Chennai
2022-08-08,31.04,70.55,3.12,1.6,974.8,Delhi
2022-08-08,24.32,85.43,11.86,6.05,943.3,Hyderabad
2022-08-08,26.27,93.49,67.89,4.58,987.8,Mumbai
2022-08-09,22.49,81.48,0.56,6.36,911.3,Bangalore
2022-08-09,28.67,72.24,0.02,5.17,996.1,Chennai
2022-08-09,31.63,65.84,0.06,1.68,974.8,Delhi
2022-08-09,24.12,86.66,4.39,6.5,943.4,Hyderabad
2022-08-09,25.74,93.27,63.72,6.25,986.8,Mumbai
2022-08-10,22.1,81.41,0.11,5.77,911.5,Bangalore
2022-08-10,28.89,69.3,0.0,5.04,996.5,Chennai
2022-08-10,32.87,58.98,0.0,2.8,973.5,Delhi
2022-08-10,24.5,82.42,1.58,6.2,943.7,Hyderabad
2022-08-10,26.01,92.37,31.77,6.47,986.5,Mumbai
2022-08-11,22.64,82.13,0.4,4.96,912.9,Bangalore
2022-08-11,29.22,69.98,0.02,4.16,998.1,Chennai
2022-08-11,30.11,67.52,0.44,4.17,975.7,Delhi
2022-08-11,24.99,83.65,0.27,4.51,946.3,Hyderabad
2022-08-11,25.82,91.06,42.45,7.09,988.3,Mumbai
2022-08-12,22.86,81.25,0.09,4.46,914.3,Bangalore
2022-08-12,29.83,69.58,0.02,3.31,999.1,Chennai
2022-08-12,31.38,61.73,0.03,3.48,975.5,Delhi
2022-08-12,25.48,82.27,0.01,4.44,948.4,Hyderabad
2022-08-12,26.11,90.03,19.49,6.47,991.4,Mumbai
2022-08-13,22.2,82.48,0.01,3.59,914.9,Bangalore
2022-08-13,29.28,70.75,0.04,2.9,999.6,Chennai
2022-08-13,31.8,62.51,0.0,2.95,975.1,Delhi
2022-08-13,25.17,83.5,2.26,4.4,949.1,Hyderabad
2022-08-13,26.06,89.71,18.71,5.07,993.4,Mumbai
2022-08-14,22.82,78.98,0.0,3.93,915.2,Bangalore
2022-08-14,29.8,65.72,0.02,2.87,999.9,Chennai
2022-08-14,31.25,67.19,2.59,1.75,977.6,Delhi
2022-08-14,24.03,87.63,3.91,4.64,949.6,Hyderabad
2022-08-14,25.89,89.21,16.76,4.85,994.8,Mumbai
2022-08-15,23.63,78.49,0.01,3.01,915.9,Bangalore
2022-08-15,29.36,70.5,2.09,2.32,1001.4,Chennai
2022-08-15,29.16,72.1,9.71,3.08,979.1,Delhi
2022-08-15,24.62,84.97,2.26,4.5,950.3,Hyderabad
2022-08-15,25.24,92.04,38.81,4.22,995.1,Mumbai
2022-08-16,24.23,76.83,0.02,1.65,915.9,Bangalore
2022-08-16,28.55,79.44,8.22,2.79,1001.9,Chennai
2022-08-16,29.98,67.42,0.95,5.79,977.6,Delhi
2022-08-16,25.32,83.22,0.28,3.2,951.5,Hyderabad
2022-08-16,25.29,91.8,35.62,4.83,994.8,Mumbai
2022-08-17,24.05,79.47,0.26,2.37,916.0,Bangalore
2022-08-17,27.3,85.51,8.62,3.07,1001.8,Chennai
2022-08-17,30.54,65.89,0.08,3.52,978.5,Delhi
2022-08-17,25.98,81.47,0.33,2.74,951.8,Hyderabad
2022-08-17,25.86,90.81,21.5,5.01,995.8,Mumbai
2022-08-18,22.91,86.48,238.99,3.17,915.3,Bangalore
2022-08-18,28.0,79.58,4.21,2.47,1000.5,Chennai
2022-08-18,31.77,63.11,0.0,2.09,977.1,Delhi
2022-08-18,25.08,86.11,2.99,2.51,950.7,Hyderabad
2022-08-18,25.91,90.61,13.35,3.89,995.6,Mumbai
2022-08-19,23.02,84.18,23.68,3.65,915.1,Bangalore
2022-08-19,27.74,78.77,4.58,2.75,1000.0,Chennai
2022-08-19,31.6,64.2,1.72,2.59,977.0,Delhi
2022-08-19,25.01,87.54,8.84,3.36,949.9,Hyderabad
2022-08-19,25.97,90.66,12.82,3.69,995.7,Mumbai
2022-08-20,22.87,83.98,0.02,3.52,915.4,Bangalore
2022-08-20,29.32,72.62,1.33,2.7,999.7,Chennai
2022-08-20,30.25,68.16,3.61,0.76,979.0,Delhi
2022-08-20,25.65,84.97,1.72,3.89,949.7,Hyderabad
2022-08-20,25.95,90.22,12.06,3.64,995.9,Mumbai
2022-08-21,22.87,85.15,5.33,3.63,914.7,Bangalore
2022-08-21,29.3,73.23,9.65,3.13,999.1,Chennai
2022-08-21,31.2,60.06,0.72,1.44,976.9,Delhi
2022-08-21,25.64,83.13,0.08,4.13,948.7,Hyderabad
2022-08-21,25.55,90.88,8.92,3.39,995.0,Mumbai
2022-08-22,22.83,85.48,2.93,3.95,914.3,Bangalore
2022-08-22,29.01,77.63,10.86,3.41,998.8,Chennai
2022-08-22,32.14,61.29,0.78,2.47,975.3,Delhi
2022-08-22,25.93,82.43,0.0,3.83,947.8,Hyderabad
2022-08-22,25.77,90.81,13.02,4.07,993.7,Mumbai
2022-08-23,23.28,83.66,1.03,3.55,914.4,Bangalore
2022-08-23,29.32,74.8,21.98,2.67,998.8,Chennai
2022-08-23,31.06,62.5,0.4,5.12,976.7,Delhi
2022-08-23,26.06,81.83,0.06,2.57,949.1,Hyderabad
2022-08-23,26.15,90.83,19.73,4.22,993.5,Mumbai
2022-08-24,22.86,84.98,5.15,3.25,915.5,Bangalore
2022-08-24,27.76,79.67,9.93,2.54,1000.7,Chennai
2022-08-24,30.26,65.17,2.03,2.94,980.9,Delhi
2022-08-24,25.67,83.27,0.36,2.09,951.3,Hyderabad
2022-08-24,26.1,89.84,11.99,3.52,996.2,Mumbai
2022-08-25,22.28,86.29,18.22,2.89,914.7,Bangalore
2022-08-25,28.38,78.55,9.94,1.91,1000.0,Chennai
2022-08-25,31.33,60.99,0.17,1.21,979.7,Delhi
2022-08-25,25.27,84.64,1.76,1.82,950.8,Hyderabad
2022-08-25,25.9,89.34,5.61,2.76,996.0,Mumbai
2022-08-26,22.0,90.52,44.42,2.34,913.8,Bangalore
2022-08-26,27.11,84.17,12.99,1.87,999.9,Chennai
2022-08-26,31.39,60.74,0.0,2.47,978.9,Delhi
2022-08-26,25.94,81.65,1.15,1.39,950.2,Hyderabad
2022-08-26,25.72,88.57,1.79,1.98,996.1,Mumbai
2022-08-27,22.02,89.28,12.91,2.74,913.9,Bangalore
2022-08-27,27.81,80.77,12.65,2.21,999.5,Chennai
2022-08-27,31.51,59.53,0.0,3.32,978.2,Delhi
2022-08-27,25.06,86.95,4.74,1.85,950.1,Hyderabad
2022-08-27,25.88,86.9,0.23,1.73,996.2,Mumbai
2022-08-28,22.53,86.92,13.11,2.6,913.6,Bangalore
2022-08-28,28.01,81.4,8.91,1.84,999.3,Chennai
2022-08-28,31.76,56.93,0.09,2.42,978.8,Delhi
2022-08-28,24.07,88.41,3.57,1.83,950.3,Hyderabad
2022-08-28,25.74,88.09,1.29,1.63,996.2,Mumbai
2022-08-29,22.84,89.66,29.57,1.89,914.2,Bangalore
2022-08-29,27.93,81.98,9.02,1.18,1000.5,Chennai
2022-08-29,31.79,57.25,2.6,0.76,982.6,Delhi
2022-08-29,25.46,83.59,1.91,1.24,951.6,Hyderabad
2022-08-29,26.2,86.31,1.41,1.58,997.3,Mumbai
2022-08-30,23.67,86.74,1.59,1.92,914.3,Bangalore
2022-08-30,28.09,80.06,1.29,1.56,1001.0,Chennai
2022-08-30,31.12,65.19,7.39,1.02,983.1,Delhi
2022-08-30,24.75,89.19,7.14,1.41,952.4,Hyderabad
2022-08-30,26.28,87.97,2.39,1.9,997.1,Mumbai
2022-08-31,22.53,90.56,4.88,1.78,914.2,Bangalore
2022-08-31,27.45,79.65,10.69,1.09,1000.8,Chennai
