date,city,temperature,humidity,rainfall,wind_speed
2022-01-23,Hyderabad,17.1,54,0.0,2.4
2022-01-24,Hyderabad,19.0,59,8.4,3.7
2022-01-25,Hyderabad,18.6,57,0.0,2.5
2022-01-26,Hyderabad,18.8,60,0.0,3.2
2022-01-27,Hyderabad,18.8,71,0.0,2.9
2022-01-28,Hyderabad,21.3,54,0.0,4.2
2022-01-29,Hyderabad,22.6,62,0.0,3.3
2022-01-30,Hyderabad,21.4,59,0.0,2.2
2022-01-31,Hyderabad,19.6,64,0.0,2.5
2022-02-01,Hyderabad,21.5,47,0.0,1.9
2022-02-02,Hyderabad,18.4,59,0.0,3.9
2022-02-03,Hyderabad,20.6,53,0.0,4.0
2022-02-04,Hyderabad,20.8,52,0.0,2.4
2022-02-05,Hyderabad,21.3,57,0.0,3.0
2022-02-06,Hyderabad,17.6,58,4.3,0.7
2022-02-07,Hyderabad,20.9,55,0.0,3.4
2022-02-08,Hyderabad,19.2,59,5.4,4.7
2022-02-09,Hyderabad,21.0,58,0.0,3.0
2022-02-10,Hyderabad,19.0,60,0.0,4.6
2022-02-11,Hyderabad,21.1,55,0.0,1.9
2022-02-12,Hyderabad,19.5,58,0.0,2.6
2022-02-13,Hyderabad,22.3,64,0.0,3.1
2022-02-14,Hyderabad,22.4,58,0.0,4.2
2022-02-15,Hyderabad,22.3,53,0.0,3.1
2022-02-16,Hyderabad,21.2,60,0.0,5.0
2022-02-17,Hyderabad,20.0,61,0.0,3.6
2022-02-18,Hyderabad,21.2,62,0.0,4.8
2022-02-19,Hyderabad,23.8,55,0.0,3.6
2022-02-20,Hyderabad,20.9,53,0.0,1.7
2022-02-21,Hyderabad,21.8,64,0.0,2.1
2022-02-22,Hyderabad,18.9,63,0.0,3.8
2022-02-23,Hyderabad,19.4,60,0.0,3.8
2022-02-24,Hyderabad,24.3,47,0.0,2.8
2022-02-25,Hyderabad,19.5,57,0.0,3.0
2022-02-26,Hyderabad,21.3,54,0.0,2.1
2022-02-27,Hyderabad,20.9,61,0.0,4.0
2022-02-28,Hyderabad,20.2,61,0.0,3.1
2022-03-01,Hyderabad,20.9,57,0.0,3.3
2022-03-02,Hyderabad,25.1,49,0.0,4.4
2022-03-03,Hyderabad,18.9,55,1.8,3.0
2022-03-04,Hyderabad,22.9,52,0.0,3.7
2022-03-05,Hyderabad,21.7,48,0.0,1.7
2022-03-06,Hyderabad,24.3,55,0.0,2.3
2022-03-07,Hyderabad,20.5,50,0.0,3.9
2022-03-08,Hyderabad,21.6,59,0.0,3.7
2022-03-09,Hyderabad,22.1,55,0.0,2.3
2022-03-10,Hyderabad,23.6,54,0.0,5.9
2022-03-11,Hyderabad,21.5,46,0.0,4.1
2022-03-12,Hyderabad,21.7,47,0.0,3.6
2022-03-13,Hyderabad,21.1,52,0.0,3.9
2022-03-14,Hyderabad,22.8,56,0.0,2.9
2022-03-15,Hyderabad,24.7,54,0.0,3.0
2022-03-16,Hyderabad,22.8,48,0.0,2.8
2022-03-17,Hyderabad,21.1,54,0.0,3.3
2022-03-18,Hyderabad,22.8,54,0.0,2.3
2022-03-19,Hyderabad,25.5,59,0.0,2.7
2022-03-20,Hyderabad,25.9,48,0.0,2.6
2022-03-21,Hyderabad,21.3,62,0.0,4.6
2022-03-22,Hyderabad,23.0,53,0.0,2.4
2022-03-23,Hyderabad,21.4,53,0.0,3.7
2022-03-24,Hyderabad,25.7,57,0.0,2.8
2022-03-25,Hyderabad,23.3,42,0.0,3.8
2022-03-26,Hyderabad,29.8,48,0.0,2.4
2022-03-27,Hyderabad,24.8,52,4.0,2.8
2022-03-28,Hyderabad,30.5,48,0.0,3.9
2022-03-29,Hyderabad,23.3,54,0.0,3.5
2022-03-30,Hyderabad,21.2,51,0.0,2.3
2022-03-31,Hyderabad,24.4,49,11.6,2.4
2022-04-01,Hyderabad,22.9,50,14.0,3.3
2022-04-02,Hyderabad,26.8,52,0.0,2.3
2022-04-03,Hyderabad,24.0,48,0.0,2.4
2022-04-04,Hyderabad,25.3,50,0.0,1.6
2022-04-05,Hyderabad,25.1,32,0.0,2.8
2022-04-06,Hyderabad,27.2,55,0.0,4.9
2022-04-07,Hyderabad,27.1,44,0.0,4.2
2022-04-08,Hyderabad,25.9,48,0.0,0.6
2022-04-09,Hyderabad,24.4,46,0.0,2.3
2022-04-10,Hyderabad,29.3,51,0.0,1.6
2022-04-11,Hyderabad,26.5,50,0.0,2.5
2022-04-12,Hyderabad,24.1,52,0.0,1.1
2022-04-13,Hyderabad,26.9,47,0.0,3.4
2022-04-14,Hyderabad,26.0,54,0.0,2.1
2022-04-15,Hyderabad,28.6,43,0.0,2.0
2022-04-16,Hyderabad,25.1,52,0.0,2.1
2022-04-17,Hyderabad,27.3,46,0.0,2.6
2022-04-18,Hyderabad,28.3,47,0.0,1.7
2022-04-19,Hyderabad,22.5,50,0.0,4.7
2022-04-20,Hyderabad,27.4,52,0.0,2.3
2022-04-21,Hyderabad,28.8,45,11.0,3.9
2022-04-22,Hyderabad,25.8,40,0.0,3.1
2022-04-23,Hyderabad,26.3,50,0.0,3.2
2022-04-24,Hyderabad,26.6,49,0.0,2.7
2022-04-25,Hyderabad,25.9,47,0.0,2.4
2022-04-26,Hyderabad,27.5,46,0.0,2.7
2022-04-27,Hyderabad,26.9,50,0.0,3.3
2022-04-28,Hyderabad,33.3,51,0.0,2.7
2022-04-29,Hyderabad,31.1,51,0.0,1.3
2022-04-30,Hyderabad,26.3,47,0.0,1.8
2022-05-01,Hyderabad,27.6,55,0.0,2.2
2022-05-02,Hyderabad,32.0,47,0.0,4.4
2022-05-03,Hyderabad,24.6,46,0.0,2.2
2022-05-04,Hyderabad,27.6,47,0.0,4.9
2022-05-05,Hyderabad,30.3,45,0.0,3.0
2022-05-06,Hyderabad,28.9,45,0.0,4.0
2022-05-07,Hyderabad,33.0,36,0.0,2.2
2022-05-08,Hyderabad,29.9,46,0.0,3.0
2022-05-09,Hyderabad,30.9,49,0.0,3.4
2022-05-10,Hyderabad,30.9,46,0.0,2.4
2022-05-11,Hyderabad,29.0,40,0.0,2.7
2022-05-12,Hyderabad,28.3,51,0.0,2.8
2022-05-13,Hyderabad,30.3,46,0.0,2.1
2022-05-14,Hyderabad,28.6,38,0.0,2.9
2022-05-15,Hyderabad,26.0,44,0.0,3.8
2022-05-16,Hyderabad,30.4,38,0.0,3.3
2022-05-17,Hyderabad,25.8,40,0.0,4.5
2022-05-18,Hyderabad,31.5,43,0.0,4.3
2022-05-19,Hyderabad,27.9,41,0.0,3.3
2022-05-20,Hyderabad,31.5,42,0.0,3.3
2022-05-21,Hyderabad,31.2,37,0.0,2.8
2022-05-22,Hyderabad,28.1,38,0.0,2.5
2022-05-23,Hyderabad,29.7,48,0.0,2.5
2022-05-24,Hyderabad,29.1,29,0.0,2.0
2022-05-25,Hyderabad,27.8,49,0.0,3.7
2022-05-26,Hyderabad,31.7,42,0.0,3.3
2022-05-27,Hyderabad,32.8,39,0.0,3.8
2022-05-28,Hyderabad,31.4,35,0.0,3.0
2022-05-29,Hyderabad,29.5,38,0.0,3.8
2022-05-30,Hyderabad,30.1,37,0.0,3.5
2022-05-31,Hyderabad,31.1,42,3.9,5.4
2022-06-01,Hyderabad,27.8,41,0.0,6.0
2022-06-02,Hyderabad,29.7,42,4.3,5.3
2022-06-03,Hyderabad,30.8,45,0.0,4.3
2022-06-04,Hyderabad,31.4,41,3.1,4.7
2022-06-05,Hyderabad,31.6,34,0.0,6.7
2022-06-06,Hyderabad,30.3,35,0.0,3.7
2022-06-07,Hyderabad,32.6,44,12.5,3.1
2022-06-08,Hyderabad,29.2,45,0.0,5.1
2022-06-09,Hyderabad,31.3,40,3.1,6.3
2022-06-10,Hyderabad,30.0,43,0.0,6.1
2022-06-11,Hyderabad,33.2,29,2.9,6.6
2022-06-12,Hyderabad,30.6,44,2.0,5.9
2022-06-13,Hyderabad,31.3,44,0.0,4.0
2022-06-14,Hyderabad,30.4,37,0.0,6.2
2022-06-15,Hyderabad,31.2,40,0.0,4.6
2022-06-16,Hyderabad,36.0,46,10.0,5.2
2022-06-17,Hyderabad,30.5,42,0.0,5.1
2022-06-18,Hyderabad,30.7,45,0.0,3.4
2022-06-19,Hyderabad,29.2,43,0.0,4.5
2022-06-20,Hyderabad,32.7,41,22.0,4.4
2022-06-21,Hyderabad,31.6,38,7.1,5.6
2022-06-22,Hyderabad,31.7,42,0.0,5.4
2022-06-23,Hyderabad,30.5,43,4.8,5.4
2022-06-24,Hyderabad,32.1,43,0.0,4.9
2022-06-25,Hyderabad,28.1,41,0.0,4.0
2022-06-26,Hyderabad,34.7,37,1.2,3.6
2022-06-27,Hyderabad,31.5,47,0.0,3.3
2022-06-28,Hyderabad,32.3,42,11.7,4.8
2022-06-29,Hyderabad,31.0,31,17.2,5.8
2022-06-30,Hyderabad,30.8,45,20.9,4.4
2022-07-01,Hyderabad,29.5,52,0.0,4.9
2022-07-02,Hyderabad,31.5,30,1.8,5.1
2022-07-03,Hyderabad,31.5,43,1.7,5.8
2022-07-04,Hyderabad,29.7,40,0.0,3.9
2022-07-05,Hyderabad,34.4,41,0.0,6.4
2022-07-06,Hyderabad,32.6,44,10.0,4.3
2022-07-07,Hyderabad,29.1,42,2.4,5.3
2022-07-08,Hyderabad,31.6,47,5.6,5.0
2022-07-09,Hyderabad,31.7,33,0.0,4.4
2022-07-10,Hyderabad,31.5,38,16.2,4.4
2022-07-11,Hyderabad,32.0,43,12.2,4.7
2022-07-12,Hyderabad,28.8,44,22.6,5.0
2022-07-13,Hyderabad,29.1,40,0.0,5.3
2022-07-14,Hyderabad,32.8,30,8.1,5.0
2022-07-15,Hyderabad,29.5,42,13.5,6.6
2022-07-16,Hyderabad,30.2,35,12.4,4.3
2022-07-17,Hyderabad,34.0,37,0.0,4.1
2022-07-18,Hyderabad,32.7,48,8.2,6.0
2022-07-19,Hyderabad,36.0,47,11.8,2.7
2022-07-20,Hyderabad,36.6,35,1.2,5.7
2022-07-21,Hyderabad,31.3,33,0.0,5.0
2022-07-22,Hyderabad,31.3,41,0.0,4.7
2022-07-23,Hyderabad,28.2,36,0.0,4.9
2022-07-24,Hyderabad,35.8,37,0.0,7.1
2022-07-25,Hyderabad,35.4,40,0.0,5.6
2022-07-26,Hyderabad,31.6,34,8.7,3.9
2022-07-27,Hyderabad,33.3,42,6.1,5.5
2022-07-28,Hyderabad,36.0,45,0.0,3.8
2022-07-29,Hyderabad,32.1,32,5.7,5.0
2022-07-30,Hyderabad,34.4,37,0.0,5.0
2022-07-31,Hyderabad,31.6,45,4.1,5.6
2022-08-01,Hyderabad,30.6,48,0.0,4.9
2022-08-02,Hyderabad,34.1,53,28.1,7.5
2022-08-03,Hyderabad,33.3,41,11.0,6.4
2022-08-04,Hyderabad,29.7,37,5.1,4.1
2022-08-05,Hyderabad,32.3,56,33.3,3.3
2022-08-06,Hyderabad,32.9,37,0.0,5.3
2022-08-07,Hyderabad,30.7,36,0.0,3.9
2022-08-08,Hyderabad,32.7,42,5.8,7.0
2022-08-09,Hyderabad,31.5,42,0.0,5.6
2022-08-10,Hyderabad,31.8,42,0.0,5.6
2022-08-11,Hyderabad,32.2,41,12.9,4.9
2022-08-12,Hyderabad,31.1,39,0.0,6.6
2022-08-13,Hyderabad,33.3,44,0.0,4.6
2022-08-14,Hyderabad,31.1,44,0.0,5.7
2022-08-15,Hyderabad,31.8,32,18.7,4.8
2022-08-16,Hyderabad,31.1,52,16.6,4.1
2022-08-17,Hyderabad,31.2,46,8.2,5.2
2022-08-18,Hyderabad,31.2,35,10.9,5.7
2022-08-19,Hyderabad,30.0,45,0.0,4.6
2022-08-20,Hyderabad,27.5,43,0.0,3.4
2022-08-21,Hyderabad,27.6,45,0.0,4.4
2022-08-22,Hyderabad,27.2,41,0.0,6.2
2022-08-23,Hyderabad,25.3,46,0.0,4.2
2022-08-24,Hyderabad,32.5,40,0.0,4.0
2022-08-25,Hyderabad,30.2,45,11.7,3.3
2022-08-26,Hyderabad,26.7,39,6.9,6.3
2022-08-27,Hyderabad,29.3,38,0.0,7.4
2022-08-28,Hyderabad,32.3,44,4.6,5.0
2022-08-29,Hyderabad,31.4,50,6.0,6.9
2022-08-30,Hyderabad,30.4,47,0.0,5.0
2022-08-31,Hyderabad,32.4,39,0.0,3.0
2022-09-01,Hyderabad,32.9,44,2.8,6.0
2022-09-02,Hyderabad,32.8,49,6.8,6.1
2022-09-03,Hyderabad,30.0,46,0.0,5.2
2022-09-04,Hyderabad,30.3,42,1.3,5.0
2022-09-05,Hyderabad,30.3,41,0.0,5.9
2022-09-06,Hyderabad,31.3,46,0.0,2.9
2022-09-07,Hyderabad,33.4,43,17.5,4.8
2022-09-08,Hyderabad,29.7,36,3.4,5.3
2022-09-09,Hyderabad,27.3,52,0.0,5.5
2022-09-10,Hyderabad,28.0,44,0.0,4.7
2022-09-11,Hyderabad,29.6,47,11.4,4.2
2022-09-12,Hyderabad,24.8,38,0.0,5.2
2022-09-13,Hyderabad,28.4,43,0.0,4.4
2022-09-14,Hyderabad,31.2,48,15.1,4.8
2022-09-15,Hyderabad,30.9,42,16.8,3.7
2022-09-16,Hyderabad,28.4,40,1.7,4.5
2022-09-17,Hyderabad,30.4,44,9.0,6.7
2022-09-18,Hyderabad,29.8,51,14.4,5.3
2022-09-19,Hyderabad,30.0,38,11.5,6.9
2022-09-20,Hyderabad,29.6,37,7.6,3.8
2022-09-21,Hyderabad,29.0,54,0.0,3.9
2022-09-22,Hyderabad,27.5,49,0.0,6.1
2022-09-23,Hyderabad,28.3,43,0.0,5.6
2022-09-24,Hyderabad,28.4,47,9.4,5.3
2022-09-25,Hyderabad,27.5,44,11.7,5.6
2022-09-26,Hyderabad,28.5,43,11.3,5.6
2022-09-27,Hyderabad,29.4,50,0.0,2.2
2022-09-28,Hyderabad,26.8,53,0.0,2.0
2022-09-29,Hyderabad,27.7,49,0.0,2.3
2022-09-30,Hyderabad,31.6,43,0.0,2.2
2022-10-01,Hyderabad,23.1,43,0.0,2.1
2022-10-02,Hyderabad,30.9,43,0.0,3.0
2022-10-03,Hyderabad,25.6,52,0.0,3.7
2022-10-04,Hyderabad,30.9,53,0.0,4.0
2022-10-05,Hyderabad,29.0,51,0.0,0.5
2022-10-06,Hyderabad,27.5,51,0.0,3.4
2022-10-07,Hyderabad,27.5,48,0.0,2.2
2022-10-08,Hyderabad,25.4,48,0.0,2.4
2022-10-09,Hyderabad,27.1,46,0.0,1.3
2022-10-10,Hyderabad,22.9,56,0.0,2.4
2022-10-11,Hyderabad,26.4,51,0.0,1.2
2022-10-12,Hyderabad,30.2,44,0.0,2.5
2022-10-13,Hyderabad,25.9,54,0.0,1.5
2022-10-14,Hyderabad,24.5,53,0.0,3.3
2022-10-15,Hyderabad,24.6,49,0.0,2.0
2022-10-16,Hyderabad,22.4,48,0.0,2.3
2022-10-17,Hyderabad,25.7,58,0.0,3.8
2022-10-18,Hyderabad,28.1,50,0.0,1.2
2022-10-19,Hyderabad,24.6,55,0.0,2.5
2022-10-20,Hyderabad,25.5,44,0.0,2.9
2022-10-21,Hyderabad,22.4,55,0.0,5.7
2022-10-22,Hyderabad,25.4,51,0.0,2.8
2022-10-23,Hyderabad,23.0,53,0.0,3.3
2022-10-24,Hyderabad,24.3,56,0.0,2.8
2022-10-25,Hyderabad,25.3,58,0.0,1.4
2022-10-26,Hyderabad,22.2,51,0.0,2.0
2022-10-27,Hyderabad,25.5,48,0.0,1.6
2022-10-28,Hyderabad,22.9,49,0.0,0.7
2022-10-29,Hyderabad,25.9,57,0.0,4.0
2022-10-30,Hyderabad,22.0,51,0.0,2.4
2022-10-31,Hyderabad,22.4,55,0.0,3.1
2022-11-01,Hyderabad,25.1,53,0.0,3.1
2022-11-02,Hyderabad,25.2,53,9.6,1.4
2022-11-03,Hyderabad,22.0,55,0.0,3.7
2022-11-04,Hyderabad,21.8,51,0.0,2.2
2022-11-05,Hyderabad,21.7,48,0.0,4.3
2022-11-06,Hyderabad,23.6,51,0.0,2.6
2022-11-07,Hyderabad,27.2,60,0.0,2.7
2022-11-08,Hyderabad,23.8,53,5.6,5.3
2022-11-09,Hyderabad,23.2,51,0.0,1.8
2022-11-10,Hyderabad,24.3,56,0.0,2.4
2022-11-11,Hyderabad,23.0,53,0.0,0.8
2022-11-12,Hyderabad,20.7,61,0.0,4.1
2022-11-13,Hyderabad,20.5,60,0.0,2.2
2022-11-14,Hyderabad,21.6,56,0.0,3.3
2022-11-15,Hyderabad,22.4,55,0.0,4.8
2022-11-16,Hyderabad,23.6,51,0.0,2.5
2022-11-17,Hyderabad,22.4,55,0.0,5.2
2022-11-18,Hyderabad,22.1,59,0.0,3.8
2022-11-19,Hyderabad,20.4,55,0.0,3.3
2022-11-20,Hyderabad,22.2,54,0.0,3.0
2022-11-21,Hyderabad,23.8,57,0.0,1.5
2022-11-22,Hyderabad,19.9,61,0.0,1.7
2022-11-23,Hyderabad,20.6,63,0.0,4.6
2022-11-24,Hyderabad,22.6,55,0.0,4.5
2022-11-25,Hyderabad,22.7,65,0.0,4.2
2022-11-26,Hyderabad,22.1,66,0.0,3.9
2022-11-27,Hyderabad,22.8,53,0.0,3.2
2022-11-28,Hyderabad,24.3,52,0.0,4.6
2022-11-29,Hyderabad,18.7,47,0.0,3.1
2022-11-30,Hyderabad,19.5,63,0.0,2.5
2022-12-01,Hyderabad,23.1,43,0.0,1.8
2022-12-02,Hyderabad,19.3,49,0.0,4.2
2022-12-03,Hyderabad,20.6,59,0.0,3.0
2022-12-04,Hyderabad,16.9,59,0.0,2.9
2022-12-05,Hyderabad,22.2,62,0.0,4.4
2022-12-06,Hyderabad,18.4,61,0.0,3.8
2022-12-07,Hyderabad,19.5,49,0.0,2.5
2022-12-08,Hyderabad,17.9,57,0.0,2.5
2022-12-09,Hyderabad,21.5,69,0.0,2.7
2022-12-10,Hyderabad,19.9,58,0.0,2.9
2022-12-11,Hyderabad,20.1,52,0.0,2.8
2022-12-12,Hyderabad,20.0,65,0.0,1.5
2022-12-13,Hyderabad,22.9,50,0.0,1.6
2022-12-14,Hyderabad,19.5,52,0.0,3.0
2022-12-15,Hyderabad,24.3,69,0.0,2.7
2022-12-16,Hyderabad,20.3,67,0.0,2.5
2022-12-17,Hyderabad,15.7,56,0.0,2.1
2022-12-18,Hyderabad,20.7,55,0.0,2.8
2022-12-19,Hyderabad,18.0,61,0.0,0.5
2022-12-20,Hyderabad,16.1,60,0.0,4.6
2022-12-21,Hyderabad,19.9,50,0.0,1.3
2022-12-22,Hyderabad,18.9,58,0.0,3.0
2022-12-23,Hyderabad,21.5,53,0.0,4.3
2022-12-24,Hyderabad,18.2,52,0.0,3.4
2022-12-25,Hyderabad,21.5,65,0.0,2.9
2022-12-26,Hyderabad,21.0,62,20.1,3.3
2022-12-27,Hyderabad,19.8,62,0.0,2.7
2022-12-28,Hyderabad,20.9,52,0.0,4.8
2022-12-29,Hyderabad,19.4,55,0.0,1.5
2022-12-30,Hyderabad,20.5,56,0.0,3.9
2022-12-31,Hyderabad,21.0,63,0.0,2.0
2023-01-01,Hyderabad,22.1,56,0.0,2.4
2023-01-02,Hyderabad,20.3,65,0.0,4.6
2023-01-03,Hyderabad,20.3,63,10.3,3.6
2023-01-04,Hyderabad,18.9,63,21.4,2.9
2023-01-05,Hyderabad,20.0,51,0.0,2.4
2023-01-06,Hyderabad,21.4,64,0.0,2.2
2023-01-07,Hyderabad,18.9,57,0.0,3.8
2023-01-08,Hyderabad,19.3,62,0.0,4.1
2023-01-09,Hyderabad,22.3,55,0.0,2.5
2023-01-10,Hyderabad,19.8,51,0.0,2.4
2023-01-11,Hyderabad,17.8,68,0.0,4.0
2023-01-12,Hyderabad,23.1,67,0.0,4.4
2023-01-13,Hyderabad,22.5,50,0.0,2.5
2023-01-14,Hyderabad,17.8,58,0.0,1.8
2023-01-15,Hyderabad,18.8,60,0.0,3.8
2023-01-16,Hyderabad,16.4,53,0.0,4.3
2023-01-17,Hyderabad,21.7,59,0.0,2.8
2023-01-18,Hyderabad,17.7,54,4.0,4.7
2023-01-19,Hyderabad,17.4,64,0.0,4.1
2023-01-20,Hyderabad,18.6,54,0.0,3.5
2023-01-21,Hyderabad,19.0,52,0.0,3.2
2023-01-22,Hyderabad,22.5,65,0.0,3.5
2023-01-23,Hyderabad,17.8,54,0.0,2.5
2023-01-24,Hyderabad,18.1,53,0.0,3.7
2023-01-25,Hyderabad,20.5,59,0.0,4.1
2023-01-26,Hyderabad,21.7,53,29.4,3.9
2023-01-27,Hyderabad,20.4,57,0.0,4.3
2023-01-28,Hyderabad,18.4,62,0.0,3.7
2023-01-29,Hyderabad,18.9,64,0.0,3.3
2023-01-30,Hyderabad,20.1,57,0.0,1.8
2023-01-31,Hyderabad,20.4,63,0.0,4.9
2023-02-01,Hyderabad,18.2,49,0.0,4.6
2023-02-02,Hyderabad,19.4,58,0.0,2.6
2023-02-03,Hyderabad,21.0,56,0.0,3.7
2023-02-04,Hyderabad,20.6,71,0.0,3.5
2023-02-05,Hyderabad,19.1,57,0.0,4.6
2023-02-06,Hyderabad,21.2,58,0.0,4.4
2023-02-07,Hyderabad,22.7,59,0.0,3.6
2023-02-08,Hyderabad,19.3,62,0.0,2.6
2023-02-09,Hyderabad,23.8,51,0.0,1.8
2023-02-10,Hyderabad,19.4,56,0.0,4.1
2023-02-11,Hyderabad,20.6,64,0.0,4.2
2023-02-12,Hyderabad,20.9,46,0.0,2.8
2023-02-13,Hyderabad,21.5,68,0.0,4.8
2023-02-14,Hyderabad,17.7,56,0.0,2.5
2023-02-15,Hyderabad,19.5,54,0.0,4.0
2023-02-16,Hyderabad,20.0,68,0.0,1.3
2023-02-17,Hyderabad,21.4,61,0.0,2.7
2023-02-18,Hyderabad,22.3,51,0.0,3.5
2023-02-19,Hyderabad,19.7,55,3.1,2.9
2023-02-20,Hyderabad,21.8,52,0.0,2.1
2023-02-21,Hyderabad,19.7,54,0.0,1.8
2023-02-22,Hyderabad,24.1,51,0.0,1.5
2023-02-23,Hyderabad,22.6,63,0.0,4.1
2023-02-24,Hyderabad,20.2,64,0.0,2.9
2023-02-25,Hyderabad,17.5,66,0.0,3.7
2023-02-26,Hyderabad,18.8,60,0.0,1.7
2023-02-27,Hyderabad,20.2,67,0.0,4.7
2023-02-28,Hyderabad,26.0,58,0.0,4.2
2023-03-01,Hyderabad,21.2,47,0.0,3.8
2023-03-02,Hyderabad,20.6,61,0.0,2.5
2023-03-03,Hyderabad,22.8,61,0.0,2.1
2023-03-04,Hyderabad,20.8,60,3.3,3.3
2023-03-05,Hyderabad,21.0,52,0.0,3.6
2023-03-06,Hyderabad,25.8,58,0.0,3.2
2023-03-07,Hyderabad,22.4,53,0.0,3.1
2023-03-08,Hyderabad,23.5,57,0.0,3.7
2023-03-09,Hyderabad,23.5,60,0.0,4.0
2023-03-10,Hyderabad,25.5,59,0.0,2.6
2023-03-11,Hyderabad,25.7,57,0.0,3.1
2023-03-12,Hyderabad,22.5,57,0.0,3.9
2023-03-13,Hyderabad,21.5,52,0.0,2.2
2023-03-14,Hyderabad,21.0,50,0.0,2.3
2023-03-15,Hyderabad,21.8,59,0.0,0.5
2023-03-16,Hyderabad,23.9,56,0.0,2.4
2023-03-17,Hyderabad,27.0,60,0.0,2.7
2023-03-18,Hyderabad,23.9,50,0.0,2.1
2023-03-19,Hyderabad,23.2,59,0.0,2.5
2023-03-20,Hyderabad,24.2,55,0.0,4.0
2023-03-21,Hyderabad,24.4,52,0.0,3.7
2023-03-22,Hyderabad,23.7,49,7.5,2.2
2023-03-23,Hyderabad,25.2,52,0.0,1.9
2023-03-24,Hyderabad,25.4,55,0.0,1.8
2023-03-25,Hyderabad,24.4,52,0.0,3.3
2023-03-26,Hyderabad,22.6,49,0.0,4.4
2023-03-27,Hyderabad,24.9,59,0.0,2.5
2023-03-28,Hyderabad,25.5,49,0.0,2.8
2023-03-29,Hyderabad,22.3,61,0.0,2.8
2023-03-30,Hyderabad,24.3,53,0.0,2.6
2023-03-31,Hyderabad,22.1,46,0.0,3.1
2023-04-01,Hyderabad,23.2,58,0.0,2.2
2023-04-02,Hyderabad,25.9,55,4.0,1.8
2023-04-03,Hyderabad,24.0,49,0.0,3.5
2023-04-04,Hyderabad,26.5,44,0.0,3.9
2023-04-05,Hyderabad,23.8,52,14.1,3.1
2023-04-06,Hyderabad,27.2,56,0.0,3.2
2023-04-07,Hyderabad,27.3,48,0.0,4.0
2023-04-08,Hyderabad,21.7,55,0.0,2.7
2023-04-09,Hyderabad,27.8,51,0.0,1.2
2023-04-10,Hyderabad,24.3,52,0.0,2.8
2023-04-11,Hyderabad,25.2,54,0.0,4.3
2023-04-12,Hyderabad,28.6,53,0.0,3.5
2023-04-13,Hyderabad,25.9,51,0.0,4.4
2023-04-14,Hyderabad,27.8,49,0.0,2.3
2023-04-15,Hyderabad,27.2,38,0.0,1.4
2023-04-16,Hyderabad,26.7,52,0.0,2.5
2023-04-17,Hyderabad,31.1,45,0.0,3.3
2023-04-18,Hyderabad,26.3,45,9.2,2.9
2023-04-19,Hyderabad,28.9,55,0.0,3.7
2023-04-20,Hyderabad,27.1,52,0.0,2.4
2023-04-21,Hyderabad,27.5,42,0.0,3.2
2023-04-22,Hyderabad,26.2,43,0.0,3.8
2023-04-23,Hyderabad,28.2,45,0.0,2.1
2023-04-24,Hyderabad,30.4,50,0.0,0.5
2023-04-25,Hyderabad,26.8,48,0.0,2.9
2023-04-26,Hyderabad,28.4,55,0.0,2.7
2023-04-27,Hyderabad,27.0,47,0.0,3.4
2023-04-28,Hyderabad,26.9,44,0.0,1.9
2023-04-29,Hyderabad,22.8,38,0.0,3.4
2023-04-30,Hyderabad,27.0,44,0.0,3.1
2023-05-01,Hyderabad,24.8,41,0.0,2.6
2023-05-02,Hyderabad,28.9,45,0.0,3.5
2023-05-03,Hyderabad,24.3,40,0.0,2.3
2023-05-04,Hyderabad,29.1,46,0.0,4.2
2023-05-05,Hyderabad,27.2,47,0.0,1.8
2023-05-06,Hyderabad,31.2,45,0.0,2.5
2023-05-07,Hyderabad,28.5,42,0.0,2.3
2023-05-08,Hyderabad,29.5,42,0.0,3.6
2023-05-09,Hyderabad,28.3,48,0.0,2.9
2023-05-10,Hyderabad,30.3,50,0.0,2.4
2023-05-11,Hyderabad,27.2,42,0.0,1.0
2023-05-12,Hyderabad,26.7,45,2.2,3.7
2023-05-13,Hyderabad,31.5,51,0.0,2.4
2023-05-14,Hyderabad,30.2,39,0.0,1.8
2023-05-15,Hyderabad,27.6,46,0.0,3.0
2023-05-16,Hyderabad,28.4,46,0.0,2.1
2023-05-17,Hyderabad,27.7,52,0.0,2.3
2023-05-18,Hyderabad,31.0,42,0.0,4.2
2023-05-19,Hyderabad,28.5,46,0.0,3.1
2023-05-20,Hyderabad,26.5,44,0.0,4.1
2023-05-21,Hyderabad,30.4,43,0.0,3.3
2023-05-22,Hyderabad,30.0,48,0.0,2.7
2023-05-23,Hyderabad,28.2,41,0.0,3.7
2023-05-24,Hyderabad,29.5,45,7.2,1.2
2023-05-25,Hyderabad,30.0,51,0.0,3.7
2023-05-26,Hyderabad,28.3,42,0.0,4.4
2023-05-27,Hyderabad,28.8,46,0.0,2.9
2023-05-28,Hyderabad,32.7,40,0.0,1.9
2023-05-29,Hyderabad,28.4,43,0.0,2.5
2023-05-30,Hyderabad,30.7,44,0.0,3.7
2023-05-31,Hyderabad,30.4,46,0.0,4.2
2023-06-01,Hyderabad,35.3,40,0.0,4.7
2023-06-02,Hyderabad,29.3,40,3.4,4.9
2023-06-03,Hyderabad,29.7,49,0.0,4.5
2023-06-04,Hyderabad,30.7,49,0.0,5.9
2023-06-05,Hyderabad,30.1,42,10.1,4.3
